chemsep_index;component_name;cas_number;formula_chemsep;correlation_name;correlation_key;property_unit;eqno;A;B;C;D;E;Tmin_K;Tmax_K
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.19352;-193.4;-26.471;-1593.9;1901.2;249.5;2000
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;156060;;;;;0;499
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Solid density (kmol/m3);solid_density;kmol/m3;2;12.041;-0.0096786;0;0;0;55.32;138.3
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Surface tension (N/m);surface_tension;N/m;16;-0.011598;20.102;-3.0908;-0.00038666;-5.0432e-06;138.3;480.02
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Vapour pressure (Pa);vapour_pressure;Pa;101;83.573;-5993.9;-9.4501;8.5686e-06;2;138.3;499
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;5.2516e-05;1.0978;-60.883;128130;;138.3;1000
227;4-Methyl-cis-2-pentene;691-38-3;CH3CHCHCH(CH3)2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;6.3021e-07;0.52941;268.94;16.597;;329.53;1000
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Antoine (Pa);antoine;Pa;10;20.694;2614;-46.685;;;300.98;442.79
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;53985000;1.4966;-2.4784;2.2857;-0.85991;132.35;501
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;95377;-622.83;12.814;7.4545e-05;-3.6318e-08;200;1500
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;23417;462.06;-0.22421;3.9309e-05;;200;1500
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;22279;6.5061;10.859;0.0058182;-6.387e-06;132.35;331.75
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.77321;0.26966;501;0.28578;;132.35;501
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.02241;4.5423;-1.7038;-0.00048445;-2.4834e-06;132.35;331.75
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.66023;587.0004;0.01464;-7.2359e-08;2;132.35;405
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.19736;-224.61;-21.903;488.25;-2649.6;250.5;2000
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;156060;;;;;0;501
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Solid density (kmol/m3);solid_density;kmol/m3;2;12.074;-0.0099849;0;0;0;52.94;132.35
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Surface tension (N/m);surface_tension;N/m;16;-0.008865;28.019;-3.2795;0.00029139;-6.6732e-06;132.35;501
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Vapour pressure (Pa);vapour_pressure;Pa;101;81.691;-5972.8;-9.1408;8.1285e-06;2;132.35;501
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;6.2348e-05;1.0772;-17.479;116240;;132.35;1000
228;4-Methyl-trans-2-pentene;674-76-0;CH3CHCHCH(CH3)2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;7.4971e-07;0.50587;292.11;780.77;;331.75;1000
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Antoine (Pa);antoine;Pa;10;20.935;3153.8;-55.685;;;341.5;503.15
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;67971670;1.151616;-0.835173;-0.171743;0.314726;152.2;540.15
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;100250;-569.74;13.266;6.0406e-05;-2.5661e-08;150;1500
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;18142;522.38;0.36742;-0.00083319;3.6234e-07;200;1000
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;123600;-18.717;11.067;0.0020327;1.6218e-06;152;530
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.41247;0.23007;561.76;0.23229;;152.15;561.75
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.096483;12.321;-1.3603;-0.00031289;-1.2186e-06;152.15;503.15
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.08161;1002.999;-0.039384;1.7455e-07;2;152.2;390.86
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.26872;-336.78;-55.297;-13650;26132;280.85;1792.87
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;223200;;;;;0;561.7
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Solid density (kmol/m3);solid_density;kmol/m3;2;8.8808;-0.0059952;0;0;0;60.88;152.2
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Surface tension (N/m);surface_tension;N/m;16;-0.015124;11.813;-2.8959;-0.000703;-3.0068e-06;152.2;540.15
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Vapour pressure (Pa);vapour_pressure;Pa;101;97.33843;-7742.706;-11.25952;7.843366e-06;2;152.2;561.74
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;4.0274e-05;1.1204;-164.18;166050;;152.2;1000
30;4-Methylheptane;589-53-7;CH3(CH2)2CH(CH3)(CH2)2CH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;4.3616e-06;0.27023;695.06;-2959.1;;152.2;1000
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Antoine (Pa);antoine;Pa;10;20.928;3434.7;-73.509;;;374.15;541.23
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;62873000;0.39496;-0.054115;0.081779;-0.040701;174.45;610
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;130820;-589.61;13.519;-1.3811e-06;-1.0182e-08;150;1500
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;3419.1;914.32;-0.46014;8.2394e-05;;150;1500
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;41953;56.5;11.484;0.0029861;-6.055e-07;120;580
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.046753;0.085687;613.7;0.13909;;174.45;610
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.16198;12.531;-1.1439;-0.00019006;-7.9079e-07;174.45;488
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.24554;1201.001;-0.42278;8.18e-07;2;174.45;491
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.34066;-433.78;-97.746;-34416;59442;305;1500
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;1327700;-47867;675.59;-4.0824;0.0090781;80;160
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Solid density (kmol/m3);solid_density;kmol/m3;2;7.2988;-0.0046485;0;0;0;69.78;174.45
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Surface tension (N/m);surface_tension;N/m;16;-0.0091915;41.648;-3.2196;0.0001215;-4.3751e-06;174.45;610
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Vapour pressure (Pa);vapour_pressure;Pa;101;143.6866;-10632.15;-18.17547;1.37486e-05;2;174.45;610
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;3.9332e-05;1.1131;-152.11;174490;;174.45;1000
87;4-Methylnonane;17301-94-9;CH3(CH2)2CH(CH3)(CH2)4CH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;5.0899e-07;0.5228;260.59;-971.93;;174.45;1000
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Antoine (Pa);antoine;Pa;10;20.596;3082.6;-75.645;;;353.15;520.12
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;62916000;0.7446;-0.80882;0.80228;-0.33895;159.95;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;116790;-588.34;13.412;1.5201e-05;-1.4561e-08;150;1500
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;1160.7;826.4;-0.41015;7.2067e-05;;150;1500
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;71582;100.57;10.612;0.0050783;-2.4905e-06;159.95;500
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.51336;0.26824;587.65;0.29075;;159.95;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.1663;9.2848;-1.1068;-0.00028405;-7.408e-07;159.95;470
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.15621;1102;0.077237;-2.6336e-07;2;159.95;470.12
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Relative static permittivity (_);relative_static_permittivity;_;120;-1.379;-981.7593;0;0;0;273;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.30648;-389;-74.826;-18071;28356;293.82;1877.83
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;249210;;;;;0;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Solid density (kmol/m3);solid_density;kmol/m3;2;8.0556;-0.0055544;0;0;0;63.98;159.95
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Surface tension (N/m);surface_tension;N/m;16;-0.0090133;27.989;-3.1772;0.00013817;-4.8752e-06;159.95;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Vapour pressure (Pa);vapour_pressure;Pa;101;168.4912;-11138.63;-22.13486;1.88399e-05;2;159.95;587.65
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;3.8784e-05;1.117;-185.06;177130;;159.95;1000
93;4-Methyloctane;2216-34-4;CH3(CH2)2CHCH3(CH2)3CH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;3.2706e-07;0.5848;183.92;0.068678;;159.95;1000
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Antoine (Pa);antoine;Pa;10;21.335;3511.9;-59.958;;;367.25;537.57
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;80053710;1.17745;-0.708374;-0.221424;0.184955;199.25;601
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;96832;-530.6;12.878;0.00028483;-1.1552e-07;273;1200
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;3468.2;653.98;-0.36734;7.9674e-05;;273;1200
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;125240;163.14;9.1111;0.0074883;-3.5144e-06;199.25;417.95
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.59436;0.2568;601;0.28571;;199.25;601
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.18233;17.124;-1.0595;-4.0298e-05;-9.9547e-07;180.3;480.3
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.02209;1155;0.61336;-1.5372e-06;2;199.25;501
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Relative static permittivity (_);relative_static_permittivity;_;120;-12.70264;-6550;-39.3;;;274.15;444.15
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.23033;-274.58;-81.341;-10255;-37295;300.5;2000
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;195490;;;;;0;601
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Solid density (kmol/m3);solid_density;kmol/m3;2;9.8634;-0.0054919;0;0;0;79.7;199.25
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Surface tension (N/m);surface_tension;N/m;16;-0.010301;67.628;-3.3971;0.0010921;-5.4599e-06;199.25;601
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Vapour pressure (Pa);vapour_pressure;Pa;101;114.12;-9180;-13.613;8.7656e-06;2;199.25;601
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;1467.4;1.0438;17130000000;-153850000000;;199.25;1000
1064;5-Methyl-2-hexanone;110-12-3;CH3CO(CH2)2CH(CH3)2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;3.5504e-07;0.6089;292.03;-90.104;;417.95;1000
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Antoine (Pa);antoine;Pa;10;20.621;3256.6;-80.185;;;367.15;542.97
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;65588000;0.029762;1.6061;-2.0417;0.80324;185.45;587.66
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;131700;-594.98;13.529;-1.4234e-05;-5.0987e-09;150;1500
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;4321;909.02;-0.45451;8.0712e-05;;150;1500
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;230160;-61.977;9.1603;0.0096645;-6.1376e-06;185.45;550
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.41463;0.2529;610.01;0.28051;;185.45;610
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.183;10.49;-1.0698;-0.00021616;-6.8913e-07;185.45;488
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.24596;1201;0.41828;-8.7942e-07;2;185.45;491
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.34066;-433.78;-97.746;-34416;59442;305;1500
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;759980;-25254;344.7;-1.9725;0.0041285;80;180
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Solid density (kmol/m3);solid_density;kmol/m3;2;7.2082;-0.0043126;0;0;0;74.18;185.45
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Surface tension (N/m);surface_tension;N/m;16;-0.015552;22.28;-2.8961;-0.00075059;-2.3626e-06;185.45;587.66
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Vapour pressure (Pa);vapour_pressure;Pa;101;215.6392;-13712.31;-29.15861;2.36309e-05;2;185.45;610
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;3.614e-05;1.1239;-159.13;172680;;185.45;1000
88;5-Methylnonane;15869-85-9;CH3(CH2)3CH(CH3)(CH2)3CH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;5.7631e-07;0.50736;283.05;-1279.5;;185.45;1000
808;Acenaphthene;83-32-9;C12H10;Antoine (Pa);antoine;Pa;10;21.212;4475.2;-88.378;;;483.15;711.24
808;Acenaphthene;83-32-9;C12H10;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;378597800;10.14483;-25.41937;26.03775;-9.982155;366.56;803.15
808;Acenaphthene;83-32-9;C12H10;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;60762;-515.4;13.307;-2.6823e-05;-1.013e-08;200;1500
808;Acenaphthene;83-32-9;C12H10;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;-54576;908.74;-0.58719;0.00014077;;200;1500
808;Acenaphthene;83-32-9;C12H10;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;173930;379.65;5.6292;0.017939;-1.3551e-05;366.56;550.54
808;Acenaphthene;83-32-9;C12H10;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.39942;0.22066;803.15;0.24043;;366.56;803.15
808;Acenaphthene;83-32-9;C12H10;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.059552;-91.592;-1.7169;-0.0019056;1.2951e-07;366.56;550.54
808;Acenaphthene;83-32-9;C12H10;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.25785;1493;-0.25871;-3.6859e-06;2;366.56;550.54
808;Acenaphthene;83-32-9;C12H10;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
808;Acenaphthene;83-32-9;C12H10;Relative static permittivity (_);relative_static_permittivity;_;120;-2.25834;-1500;-9;;;275.2611;445.2611
808;Acenaphthene;83-32-9;C12H10;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;-0.53731;401.04;-321.41;-48048;-100110;260;800
808;Acenaphthene;83-32-9;C12H10;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;2546;828.81;-2.4427;0.0073064;-4.4872e-06;30;366.56
808;Acenaphthene;83-32-9;C12H10;Solid density (kmol/m3);solid_density;kmol/m3;2;8.7696;-0.0028899;;;;298.15;366.56
808;Acenaphthene;83-32-9;C12H10;Surface tension (N/m);surface_tension;N/m;16;-0.0090914;266.35;-4.4764;0.0037262;-5.53e-06;366.56;803.15
808;Acenaphthene;83-32-9;C12H10;Vapour pressure (Pa);vapour_pressure;Pa;101;73.737;-9735.5;-7.1321;1.6079e-06;2;363.15;803.15
808;Acenaphthene;83-32-9;C12H10;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;7.8027e-05;1.0286;593.39;37622;;366.56;1000
808;Acenaphthene;83-32-9;C12H10;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.5547e-06;0.4064;630.11;26.274;;550.54;1000
1002;Acetaldehyde;75-07-0;CH3CHO;Antoine (Pa);antoine;Pa;10;22.688;3543.8;23.246;;;282.85;416.13
1002;Acetaldehyde;75-07-0;CH3CHO;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;14565000;-6.1925;18.559;-20.707;8.5605;150.15;449.38
1002;Acetaldehyde;75-07-0;CH3CHO;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;42578;-730.39;11.883;3.3485e-05;-3.0296e-08;200;1500
1002;Acetaldehyde;75-07-0;CH3CHO;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;7716;182.3;-0.1007;2.38e-05;;200;1200
1002;Acetaldehyde;75-07-0;CH3CHO;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;72077;1068.4;-6.4275;0.06878;-7.9154e-05;150.15;294
1002;Acetaldehyde;75-07-0;CH3CHO;Liquid density (kmol/m3);liquid_density;kmol/m3;105;1.2346;0.22392;466;0.25025;;150.15;455.37
1002;Acetaldehyde;75-07-0;CH3CHO;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.014392;-40.45;-0.67323;-0.0036191;1.1083e-06;150.15;410.93
1002;Acetaldehyde;75-07-0;CH3CHO;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.18339;759.0001;-1.1589;8.4583e-07;2;150.15;444.26
1002;Acetaldehyde;75-07-0;CH3CHO;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1002;Acetaldehyde;75-07-0;CH3CHO;Relative static permittivity (_);relative_static_permittivity;_;120;-25.20353;-10000;-65.4;;;259.15;429.15
1002;Acetaldehyde;75-07-0;CH3CHO;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.078952;-74.81;-19.77;936.76;-8295.3;230.5;1844
1002;Acetaldehyde;75-07-0;CH3CHO;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;1;65440;;;;;0;0
1002;Acetaldehyde;75-07-0;CH3CHO;Solid density (kmol/m3);solid_density;kmol/m3;2;27.289;-0.020316;;;;60.06;150.15
1002;Acetaldehyde;75-07-0;CH3CHO;Surface tension (N/m);surface_tension;N/m;16;-0.038609;8.1469;-2.3156;-0.0012955;-1.7377e-06;150.15;449.38
1002;Acetaldehyde;75-07-0;CH3CHO;Vapour pressure (Pa);vapour_pressure;Pa;101;132.6058;-7086.883;-17.42481;2.37457e-05;2;150.15;466
